,id,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz
101,102,c,,37.583333333333336,0,16.71581961345741,27,11.770970914711254,44,0.9251968503937008,0.6929133858267716,0.0861564199079883,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
102,103,c,49388.0,42.675,2,5.454545454545455,34,10.574961360123648,43,0.7952755905511811,0.5905511811023622,0.1709187229889864,e,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,104,c,63840.0,17.108333333333334,1,10.16034359341446,73,2.640719404243361,50,0.8976377952755905,0.4409448818897638,0.1349505088526418,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
104,105,b,65115.0,38.99166666666667,1,7.766642806012884,-5,8.70619643108051,43,0.905511811023622,0.6889763779527559,0.0954970026488219,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
105,106,c,47971.0,24.58333333333333,3,8.365068002863278,71,12.18743852746944,46,0.9763779527559056,0.6181102362204725,0.2098145824620103,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,107,c,59377.0,12.558333333333334,1,14.78453829634932,-1,10.815231136714909,49,0.8503937007874016,0.421259842519685,0.1870904781820716,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
107,108,a,58314.0,40.94166666666666,1,6.62419470293486,43,24.20092735703246,42,0.84251968503937,0.6614173228346457,0.0676146661090199,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
108,109,a,63982.0,40.61666666666667,1,4.31209735146743,14,9.507095686384712,43,0.8622047244094488,0.6653543307086615,0.3262233375156838,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
109,110,c,62777.0,25.775,2,14.240515390121688,102,12.88689054376844,45,0.9960629921259844,0.6771653543307087,0.2714345462149728,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,111,a,59589.0,24.258333333333336,1,24.0873299928418,124,33.76366446536462,47,0.9803149606299212,0.6259842519685039,0.5430085041126447,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
111,112,a,69685.0,34.766666666666666,0,18.51109520400859,28,21.56329914289729,44,0.9448818897637796,0.7125984251968503,0.1909940052976439,c,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,113,a,65399.0,41.59166666666667,1,18.103078024337865,-2,19.8493747365463,43,0.8503937007874016,0.6377952755905512,0.4482085598773177,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
113,114,d,38124.0,41.80833333333333,2,10.813171080887615,148,6.75200224813826,42,0.8110236220472441,0.6299212598425197,0.1265858078907012,f,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,115,c,53178.0,32.275,4,10.976377952755906,199,10.938035689194884,33,0.9173228346456692,0.9566929133858268,0.1976857660671964,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,116,a,56472.0,30.758333333333333,1,8.201861130994988,27,32.25797386539273,42,0.984251968503937,0.7992125984251969,0.4236721037222919,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
116,117,c,43437.0,20.9,1,3.632068718682892,9,7.125755233946888,49,0.952755905511811,0.5551181102362205,0.2216645754914261,b,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,118,d,40745.0,5.95,1,7.766642806012884,42,7.163130532527751,45,0.8149606299212598,0.5275590551181102,0.0467029137041684,a,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,119,b,65824.0,39.31666666666667,0,13.098067287043664,84,4.274553885063932,46,0.9251968503937008,0.6417322834645669,0.357033319392165,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
119,120,a,43295.0,8.766666666666666,2,3.822476735862563,21,5.630743290712379,47,0.7834645669291339,0.4173228346456692,0.1466610901993587,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
120,121,a,56578.0,8.875,0,12.390837508947744,11,7.32331038358859,47,0.8976377952755905,0.5590551181102362,0.3055904084762303,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
121,122,c,58243.0,38.55833333333333,2,4.31209735146743,26,14.814388084867218,40,0.8622047244094488,0.7480314960629921,0.13801756587202,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122,123,d,41276.0,36.825,0,7.1682176091624905,48,3.3188141070675847,44,0.9291338582677166,0.7007874015748031,0.0460058552906733,b,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,124,c,54099.0,8.008333333333333,1,14.78453829634932,121,15.930307713924403,47,0.8346456692913385,0.4960629921259842,0.1214275756308378,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
124,125,a,52505.0,9.091666666666669,1,7.467430207587688,21,14.349866516790785,47,0.8700787401574803,0.5196850393700787,0.2640457270319252,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
125,126,a,66426.0,8.875,0,2.816034359341446,2,31.08866095264859,47,0.8779527559055118,0.5354330708661418,0.1020493517356754,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
126,127,a,64442.0,10.175,2,13.533285612025768,86,24.19024870029507,48,0.7559055118110236,0.3425196850393701,0.4852920674752544,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
127,128,c,58846.0,5.083333333333333,1,5.264137437365784,28,8.567373893494448,45,0.8464566929133859,0.5708661417322834,0.0882475951484734,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,129,b,65469.0,27.4,2,6.08017179670723,33,11.83504285513559,43,1.0,0.7519685039370079,0.5856684790185418,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
129,130,a,64584.0,35.63333333333333,1,2.816034359341446,6,28.29085288745258,43,0.937007874015748,0.7283464566929134,0.1691063711138993,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130,131,b,68091.0,32.925,2,15.192555476020043,-66,4.941969931150766,39,0.9566929133858268,0.8622047244094488,0.4555973790603652,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
131,132,a,56933.0,18.841666666666665,1,12.744452397995705,53,31.64395110299284,49,0.9291338582677166,0.515748031496063,0.630140805799526,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
132,133,d,37450.0,14.075,2,9.534717251252683,92,6.778698889981734,51,0.7795275590551181,0.2598425196850393,0.1204516938519447,a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,134,a,61573.0,9.308333333333334,1,11.302791696492484,0,22.77532668259098,48,0.7992125984251969,0.4251968503937008,0.5092708768994841,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
134,135,a,,4.108333333333333,1,7.87544738725841,64,10.31333427005761,44,0.8267716535433071,0.5866141732283464,0.3034992332357452,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,136,c,62069.0,31.08333333333333,1,3.142448103078024,4,10.54292538991148,43,0.9803149606299212,0.7637795275590551,0.3062874668897253,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
